,Name,ParkID,type,fuzz
1987,steuben playground,[B221],pid,steuben playground
1988,pierrepont playground,[B222],pid,pierrepont playground
1989,dimattina playground,[B223A],pid,dimattina playground
1990,sixteen sycamores playground,[B137],pid,sixteen sycamores playground
1991,banneker playground,[B140],pid,banneker playground
1992,bedford playground,[B142],pid,bedford playground
1993,bedford playground,[B142],pid,williamsburg bridge playground
1994,bedford playground,[B142],pid,bedford playground
1995,ocean hill playground,[B144],pid,ocean hill playground
1996,dome playground,[B151],pid,dome playground
1997,rappaport playground,[B152],pid,rappaport playground
1998,south pacific playground,[B153],pid,south pacific playground
1999,berry playground,[B154],pid,berry playground
2000,triangle,[B155],pid,babi yar triangle
2001,powell playground,[B156],pid,powell playground
2002,ketchum triangle,[B160],pid,ketchum triangle
2003,underhill playground,[B161],pid,underhill playground - brooklyn
2004,underhill playground,[B161],pid,underhill playground - queens
2005,bath beach park,[B164],pid,bath beach park
2006,bensonhurst park,[B007],pid,bensonhurst park
2007,mcguire fields,[B166D],pid,mcguire fields
2008,mcguire fields,[B166D],pid,leif ericson drive shore parkway - mcguire fields
2009,homecrest playground,[B166B],pid,homecrest playground
2010,homecrest playground,[B166B],pid,leif ericson drive shore parkway - homecrest playground
2011,dr. green playground,[B228],pid,dr. green playground
2012,gravesend triangle,[B213],pid,gravesend triangle
2013,decatur playground,[B215],pid,decatur playground
2014,raymond bush playground,[B216],pid,raymond bush playground
2015,marcy playground,[B217],pid,marcy playground
2016,paerdegat park,[B218],pid,paerdegat park
2017,martinez playground,[B127],pid,martinez playground
2018,colonel david marcus playground,[B128],pid,colonel david marcus playground
2019,sobel playground,[B090],pid,sobel playground
2020,martin luther playground,[B098],pid,martin luther king jr playground
2021,martin luther playground,[B098],pid,martin luther playground
2022,lt. joseph petrosino park,[B099],pid,lt joseph petrosino park
2023,taaffe playground,[B105],pid,taaffe playground
2024,scarangella park,[B106A],pid,scarangella park
2025,lafayette playground,[B106B],pid,lafayette playground
2026,lafayette playground,[B106B],pid,scarangella park - lafayette playground
2027,zion triangle,[B116],pid,zion triangle
2028,alben triangle,[B123],pid,alben triangle
2029,william sheridan playground,[B124],pid,william sheridan playground
2030,sitting area,[B537],pid,sitting area
2031,sixteen lindens triangle,[B166E],pid,sixteen lindens triangle
2032,howard malls,[B182],pid,howard malls
2033,harmony triangle,[B194],pid,harmony triangle
2034,corporal wiltshire square,[B205],pid,corporal wiltshire square
2035,heisser triangle,[B045],pid,heisser triangle
2036,sperandeo brothers playground,[B163],pid,sperandeo brothers playground
2037,martin luther king jr. playground,[B056],pid,martin luther king jr. playground
2038,mclaughlin park,[B061],pid,mclaughlin park
2039,mclaughlin park,[B061],pid,mclaughlin park
2040,kathy reilly triangle,[B092],pid,kathy reilly triangle
2041,bushwick inlet park,[B529],pid,bushwick inlet park
2042,maria hernandez park,[B016],pid,maria hernandez park
2043,bushwick playground,[B017],pid,bushwick playground
2044,bushwick playground,[B017],pid,buswhick playground
2045,bushwick playground,[B017],pid,bushwick playground and pool
2046,carroll park,[B019],pid,carroll park
2047,middleton playground,[B022],pid,middleton playground
2048,anchorage plaza,[B223I],pid,anchorage plaza
2049,orient grove,[B024],pid,orient grove
2050,todd triangle,[B126A],pid,todd triangle
2051,park,[B255I],pid,brooklyn civic center parks
2052,park,[B255I],pid,park strip
2053,wnyc transmitter park,[B385],pid,wnyc transmitter park
2054,lady moody triangle,[B211],pid,lady moody triangle
2055,tom mcdonald triangle,[B338],pid,tom mcdonald triangle
2056,boerum park,[B361],pid,boerum park
2057,success garden,[B383],pid,success garden
2058,harmony park,[B403],pid,harmony park
2059,east flatbush children's park,[B404],pid,east flatbush childrens park
2060,rodney playground north,[B223PE],pid,rodney playground north
2061,greenpoint playground,[B043],pid,greenpoint playground
2062,heckscher playground,[B139],pid,heckscher playground
2063,garibaldi playground,[B158],pid,garibaldi playground
2064,john j carty park,[B210W],pid,john j carty park
2065,park,[B255L],pid,brooklyn civic center parks
2066,park,[B255L],pid,park strip
2067,bushwick playground,[B310],pid,bushwick playground
2068,bushwick playground,[B310],pid,buswhick playground
2069,bushwick playground,[B310],pid,bushwick playground and pool
2070,city line park,[B141],pid,city line park
2071,classon triangle,[B223NB],pid,classon triangle
2072,penn triangle,[B223NC],pid,penn triangle
2073,avenue r mall,[B184],pid,avenue r mall
2074,cutinella triangle,[B289],pid,cutinella triangle
2075,park,[B255D],pid,brooklyn civic center parks
2076,park,[B255D],pid,park strip
2077,butterfly gardens,[B255G],pid,butterfly gardens
2078,mt. carmel triangle,[B226],pid,mt. carmel triangle
2079,fruit street sitting area,[B223E],pid,fruit street sitting area
2080,marcy park south,[B223OB],pid,marcy park south
2081,glenwood playground,[B236],pid,glenwood playground
2082,freedom triangle,[B037],pid,freedom triangle
2083,bartlett playground,[B286],pid,bartlett playground
2084,ten eyck playground,[B311],pid,ten eyck playground
2085,marcy green south,[B223QA],pid,marcy green south
2086,rodney park center,[B223PA],pid,rodney park center
2087,rodney park north,[B223PB],pid,rodney park north
2088,rodney playground south,[B223PC],pid,rodney playground south
2089,albert j. parham playground,[B253],pid,albert j. parham playground
2090,lentol garden,[B223U],pid,lentol garden
2091,marcy green center,[B223QB],pid,marcy green center
2092,marcy green north,[B223QC],pid,marcy green north
2093,lewis playground,[B430],pid,lewis playground
2094,american veterans memorial pier,[B432],pid,american veterans memorial pier
2095,hope ballfield,[B429],pid,bushwick ballfields
2096,valentino pier,[B418],pid,louis j valentino jr park and pier
2097,sutter ballfields,[B419],pid,sutter ballfields
2098,saratoga ballfields,[B387],pid,saratoga ballfields
2099,gateway triangle,[B388],pid,gateway triangle
2100,umma park,[B389],pid,umma park
2101,mother cabrini park,[B390],pid,mother cabrini park
2102,lt. federico narvaez tot lot,[B391],pid,lt federico narvaez tot lot
2103,lt. federico narvaez tot lot,[B391],pid,tot lot one hundred five
2104,carter g. woodson children's park,[B397],pid,carter g woodson childrens park
2105,robert e. venable park,[B380],pid,robert venable park
2106,hunts point playground,[X113],pid,hunts point playground
2107,julio carballo fields,[X260],pid,recreation center - hunt's point
2108,julio carballo fields,[X260],pid,julio carballo field
2109,bufano park,[X121],pid,bufano park
2110,rev lena irons unity park,[X286],pid,rev lena irons unity park
2111,youth village,[X242],pid,youth village
2112,mckinley square,[X031],pid,mckinley square
2113,beatty plaza,[X062],pid,beatty plaza
2114,drew playground,[X021],pid,drew playground
2115,rock garden park,[X273],pid,rock garden park
2116,daniel boone playground,[X147B],pid,starlight park - daniel boone playground
2117,daniel boone playground,[X147B],pid,browne park - boone playground
2118,ewen park,[X019],pid,ewen park
2119,maclaughlin playground,[X224],pid,maclaughlin playground
2120,maclaughlin playground,[X224],pid,maclaughlin
2121,brust park,[X055],pid,brust park
2122,virginia playground,[X148L],pid,virginia playground
2123,virginia park,[X148L1],pid,virginia park
2124,vidalia park,[X266],pid,vidalia park
2125,sedgwick playground,[X158],pid,sedgwick playground
2126,noble playground,[X123],pid,noble playground
2127,wood park,[X148K3],pid,wood park
2128,park,[X148K4],pid,brooklyn civic center parks
2129,park,[X148K4],pid,park strip
2130,eae j mitchell park,[X267],pid,eae j mitchell park
2131,wakefield playground,[X188],pid,wakefield playground
2132,edenwald playground,[X165],pid,edenwald playground
2133,stars & stripes playground,[X193],pid,stars & stripes playground
2134,castle hill park,[X007],pid,castle hill park
2135,seton falls park,[X046],pid,seton falls park
2136,givans creek woods,[X268],pid,givans creek woods park
2137,abigail playground,[X216],pid,abigail playground
2138,alexander's alley,[X119],pid,alexander alley
2139,flynn playground,[X146],pid,flynn playground
2140,mill pond park,[X344],pid,mill pond park
2141,magenta playground,[X214],pid,magenta playground
2142,williamsbridge square,[X095],pid,williamsbridge square
2143,agnes haywood playground,[X169],pid,agnes haywood playground
2144,agnes haywood playground,[X169],pid,agnes haywood playground
2145,millbrook playground,[X182],pid,millbrook playground
2146,d'onofrio square,[X084],pid,d'onofrio square
2147,pulaski park,[X041],pid,pulaski park
2148,joseph rodman drake park,[X015],pid,joseph rodman drake park
2149,barretto point park,[X307],pid,barretto point park
2150,whalen grove,[X071],pid,whalen grove
2151,murphy triangle,[X036],pid,murphy triangle
2152,quarry ballfields,[X263],pid,quarry ballfields
2153,ciccarone park,[X102],pid,ciccarone park
2154,thorpe family playground,[X302],pid,thorpe family playground
2155,washington park,[X280],pid,fort washington park - lily brown playground
2156,washington park,[X280],pid,washington park
2157,washington park,[X280],pid,washington park
2158,bathgate playground,[X252],pid,bathgate playground
2159,franz sigel park,[X047],pid,franz sigel park
2160,garrison playground,[X106],pid,garrison playground
2161,melrose playground,[X154],pid,melrose playground
2162,jerome slope,[X105],pid,jerome slope
2163,grant park,[X271],pid,grant park
2164,tiffany playground,[X190],pid,tiffany playground
2165,seabury park,[X282],pid,seabury park
2166,barry plaza,[X130],pid,barry plaza
2167,mott playground,[X115],pid,mott playground
2168,cpl fischer park,[X269],pid,cpl fischer park
2169,arcilla playground,[X219],pid,arcilla playground
2170,parkside playground,[X162],pid,parkside playground
2171,parkside playground,[X162],pid,parkside playground
2172,parkside playground,[X162],pid,parkside playground - brooklyn
2173,parkside playground,[X162],pid,parkside playground - bronx
2174,zimmerman playground,[X087],pid,zimmerman playground
2175,boston garden,[X278],pid,boston garden
2176,derosa o'boyle triangle,[X133],pid,derosa o'boyle triangle
2177,owen f. dolen park,[X016],pid,owen dolen golden age center
2178,owen f. dolen park,[X016],pid,recreation center - owen dolen senior center
2179,highbridge park,[X120],pid,highbridge park
2180,highbridge park,[X120],pid,highbridge park
2181,highbridge park,[X120],pid,highbridge park
2182,highbridge park,[X120],pid,highbridge park
2183,highbridge park,[X120],pid,highbridge park
2184,highbridge park,[X120],pid,highbridge park
2185,highbridge park,[X120],pid,highbridge park
2186,highbridge park,[X120],pid,highbridge park
2187,highbridge park,[X120],pid,highbridge park
2188,highbridge park,[X120],pid,highbridge park
2189,highbridge park,[X120],pid,highbridge park
2190,highbridge park,[X120],pid,highbridge park
2191,highbridge park,[X120],pid,highbridge park
2192,highbridge park,[X120],pid,highbridge park
2193,highbridge park,[X120],pid,highbridge recreation center
2194,highbridge park,[X120],pid,highbridge recreation center
2195,highbridge park,[X120],pid,recreation center - highbridge
2196,ogden plimpton playground,[X287],pid,ogden plimpton playground
2197,goble playground,[X114],pid,goble playground
2198,jerome playground south,[X148C7],pid,jerome playground south
2199,mount hope playground,[X257],pid,mount playground - ps 174
2200,mount hope playground,[X257],pid,mount hope playground
2201,galileo playground,[X265],pid,galileo playground
2202,galileo playground,[X265],pid,galileo park
2203,university malls,[X082],pid,university malls
2204,lozada playground,[X131],pid,lozada playground
2205,grove hill playground,[X235],pid,grove hill playground
2206,half-nelson playground,[X295],pid,half nelson playground
2207,featherbed triangle,[X077],pid,featherbed triangle
2208,plimpton playground,[X148A2],pid,plimpton playground
2209,plimpton playground,[X148A2],pid,starlight park - plimpton playground
2210,park,[X148B2],pid,brooklyn civic center parks
2211,park,[X148B2],pid,park strip
2212,inwood park,[X148C3],pid,inwood park
2213,colgate close,[X195A],pid,colgate close
2214,o'brien oval,[X037],pid,o'brien oval
2215,featherbenches,[X148C1],pid,featherbenches
2216,peace park,[X148E],pid,peace park
2217,haffen park,[X196],pid,haffen park
2218,haffen park,[X196],pid,recreation center - haffen park
2219,fox playground,[X247],pid,fox playground 1
2220,fox playground,[X247],pid,fox playground 2
2221,walton park,[X291],pid,walton ave aa park
2222,grand playground,[X244],pid,grand ave playground
2223,davidson playground,[X300],pid,davidson ave community playground
2224,mount hope garden,[X274],pid,mount hope garden
2225,slattery playground,[X085],pid,slattery playground
2226,dawson playground,[X164],pid,dawson playground
2227,rainey park,[X255],pid,rainey park - queens
2228,playground 52 lii,[X179],pid,playground 52 lii
2229,bryan park,[X005],pid,bryan park
2230,rose hill park,[X042],pid,rose hill park
2231,devoe park,[X013],pid,devoe park
2232,devoe park,[X013],pid,devoe park
2233,bryant triangle,[X064],pid,bryant triangle
2234,lyons square playground,[X029],pid,lyons square playground
2235,lyons square playground,[X029],pid,lyons playground
2236,benjamin gladstone square,[X022],pid,benjamin gladstone square
2237,printer's park,[X284],pid,printer's park
2238,poe park,[X040],pid,poe park
2239,st. james park,[X044],pid,st james park
2240,st. james park,[X044],pid,recreation center - st. james
2241,freeman triangle,[X134],pid,freeman triangle
2242,hoe ave north tot lots,[X270],pid,hoe ave north tot lots
2243,mullaly park,[X034],pid,mullaly park
2244,mullaly park,[X034],pid,recreation center - mullaly
2245,barretto park,[X248],pid,barretto park
2246,barretto park,[X248],pid,barretto park
2247,barretto park,[X248],pid,barretto park
2248,ranaqua park,[X272],pid,ranaqua park
2249,vinmont veteran park,[X152],pid,vinmont veteran park
2250,pugsley creek park,[X088],pid,pugsley creek park
2251,hugh j. grant circle,[X025],pid,hugh j. grant circle
2252,caserta playground,[X160],pid,caserta playground
2253,castle hill playground,[X177],pid,castle hill playground
2254,bruckner playground,[X183],pid,bruckner playground
2255,story playground,[X204],pid,story playground
2256,keltch park,[X058],pid,keltch park
2257,pelham bay little league,[X256],pid,pelham bay little league park
2258,samuel h. young park,[X101A],pid,samuel h. young park
2259,woodrow wilson triangle,[X065],pid,woodrow wilson triangle
2260,major general john r brown triangle,[X079],pid,major general john r brown triangle
2261,hawkins park,[X107],pid,hawkins park
2262,watson gleason playground,[X124],pid,watson gleason playground
2263,riverbend playground,[X175],pid,riverbend playground
2264,devanney triangle,[X129],pid,devanney triangle
2265,barnhill square,[X001B],pid,barnhill square
2266,heath triangle,[X070],pid,heath triangle
2267,sheridan triangle,[X060],pid,sheridan triangle
2268,seton park,[X201],pid,seton park
2269,spuyten duyvil playground,[X171],pid,spuyten duyvil playground
2270,raoul wallenberg forest,[X259],pid,wallenberg forest
2271,fountain of youth playground,[X233],pid,fountain of youth playground
2272,bergen triangle,[X006],pid,bergen triangle
2273,morris garden,[X292],pid,morris garden
2274,phyllis post goodman park,[X110B],pid,phyllis post goodman park
2275,fordham landing playground,[X150E],pid,fordham landing playground
2276,harris park,[X136],pid,harris field
2277,harris park,[X136],pid,harris park
2278,williamsbridge oval,[X104],pid,williamsbridge oval
2279,williamsbridge oval,[X104],pid,williamsbridge oval - p g  mini pool and courts
2280,williamsbridge oval,[X104],pid,recreation center - williamsbridge oval
2281,cooney grauer field,[X150I],pid,cooney grauer field
2282,siren slope,[X150G],pid,siren slope
2283,jerome park,[X137],pid,jerome park
2284,marble hill playground,[X202],pid,marble hill playground
2285,fort independence playground,[X020],pid,fort independence playground
2286,fort independence playground,[X020],pid,fort independence playground
2287,crescent park,[X150H],pid,crescent park
2288,riverdale playground,[X186],pid,riverdale playground - jhs 141
2289,henry hudson park,[X080],pid,hudson river park
2290,henry hudson park,[X080],pid,henry hudson park
2291,henry hudson park,[X080],pid,henry hudson park
2292,spuyten duyvil shorefront park,[X090],pid,spuyten duyvil shorefront park and half moon overlook
2293,spuyten duyvil shorefront park,[X090],pid,spuyten duyvil shorefront park and half moon overlook
2294,i-am-park,[X228],pid,i am park
2295,belmont playground,[X108],pid,belmont playground - bronx
2296,belmont playground,[X108],pid,belmont playground - brooklyn
2297,joyce kilmer park,[X028],pid,joyce kilmer park
2298,joyce kilmer park,[X028],pid,joyce kilmer park
2299,webster playground,[X174],pid,webster ave community playground
2300,webster playground,[X174],pid,webster playground
2301,sergeant johnson triangle,[X059],pid,sergeant johnson triangle
2302,flood triangle,[X061],pid,flood triangle
2303,nelson playground,[X168],pid,nelson playground
2304,mount eden malls,[X081],pid,mount eden malls
2305,cedar playground,[X111],pid,cedar playground
2306,beanstalk playground,[X283],pid,beanstalk playground
2307,cleopatra playground,[X258],pid,cleopatra playground
2308,ambrosini field,[X253],pid,ambrosini field
2309,bridge playground,[X148A3],pid,starlight park - bridge playground
2310,chief dennis l. devlin park,[X148M],pid,chief dennis l. devlin park
2311,havemeyer playground,[X148M1],pid,starlight park - havemeyer playground
2312,st. lawrence triangle,[X148K2],pid,st. lawrence triangle
2313,park,[X148K1],pid,brooklyn civic center parks
2314,park,[X148K1],pid,park strip
2315,tremont park,[X010A],pid,tremont park
2316,stop & go playground,[X281],pid,stop & go playground
2317,fairmount playground,[X148H2],pid,fairmount playground
2318,hutton triangle,[X069],pid,hutton triangle
2319,charlton garden,[X086],pid,charlton garden
2320,colucci playground,[X122],pid,colucci playground
2321,castle hill little league field,[X239],pid,castle hill little league
2322,horseshoe playground,[X014],pid,horseshoe playground
2323,stebbins playground,[X211],pid,rev j polite playground and stebbins playground
2324,stebbins playground,[X211],pid,stebbins playground
2325,pontiac playground,[X207],pid,pontiac playground
2326,pontiac playground,[X207],pid,pontiac playground
2327,railroad park,[X032],pid,railroad park
2328,railroad park,[X032],pid,railroad park
2329,railroad park,[X032],pid,railroad park playground
2330,rev j polite playground,[X116],pid,rev j polite playground
2331,field of dreams park,[X264],pid,field of dreams park
2332,behagen playground,[X166],pid,behagen playground
2333,little claremont park,[X299],pid,little claremont park
2334,morgan playground,[X206],pid,morgan playground
2335,loreto playground,[X163],pid,loreto playground
2336,loreto playground,[X163],pid,loreto park
2337,gun hill playground,[X161],pid,gun hill  playground
2338,gun hill playground,[X161],pid,gun hill playground
2339,rienzi playground,[X141],pid,rienzi playground
2340,people's park,[X103],pid,people's park
2341,saw mill playground,[X238],pid,saw mill playground
2342,brook park,[X246],pid,brook park
2343,padre plaza,[X285],pid,padre plaza
2344,patterson playground,[X155],pid,patterson playground
2345,clark playground,[X200],pid,clark playground
2346,graham triangle,[X023],pid,graham triangle
2347,willis playground,[X217],pid,willis playground
2348,captain rivera playground,[X194],pid,captain rivera playground
2349,captain rivera playground,[X194],pid,capt rivera playground
2350,granja farm otf,[X276],pid,granja farm otf
2351,playground one thirty four cxxxiv,[X138],pid,playground one thirty four cxxxiv
2352,co-op city field,[X251],pid,co-op city field
2353,playground 174,[X159],pid,playground 174
2354,bicentennial veterans memorial park,[X191A],pid,bicentennial veterinary park at weir center
2355,matthews muliner playground,[X178],pid,matthews muliner playground
2356,matthews muliner playground,[X178],pid,mathew  muliner playground
2357,van nest park,[X093],pid,van nest park
2358,young park,[X073],pid,young park
2359,eastchester playground,[X156],pid,eastchester  playground
2360,mazzei playground,[X157],pid,mazzei playground
2361,allerton playground,[X172],pid,allerton playground
2362,burns playground,[X232],pid,burns playground
2363,whalen park,[X180],pid,whalen park
2364,mosholu playground,[X197],pid,mosholu playground - ps 8
2365,jennie jerome playground,[X148C5],pid,jennie jerome playground
2366,monsignor raul del valle square,[X009],pid,monsignor raul del valle square
2367,michel triangle,[X057],pid,michel triangle
2368,mapes ballfield,[X289],pid,mapes ballfields
2369,bell tower park,[X110D],pid,bell tower park
2370,mohegan triangle,[X334],pid,mohegan triangle
2371,p.o. serrano playground,[X151],pid,p.o. serrano playground
2372,space time playground,[X221],pid,space time playground
2373,haviland playground,[X208],pid,haviland playground
2374,black rock playground,[X205],pid,black rock playground
2375,west bronx recreation center,[X261],pid,recreation center - west bronx
2376,west bronx recreation center,[X261],pid,recreation center - west bronx - expired
2377,church triangle,[X012],pid,church triangle
2378,echo triangle,[X018],pid,echo triangle
2379,ryan triangle,[X043],pid,ryan triangle
2380,martin luther king triangle,[X063],pid,martin luther king triangle
2381,harding park,[X262],pid,harding park
2382,city island wetlands,[X279],pid,city island wetlands
2383,taylor playground,[X176],pid,taylor playground
2384,randall playground,[X203],pid,randall playground
2385,university woods,[X051],pid,university woods
2386,d'auria-murphy triangle,[X068],pid,d'auria-murphy triangle
2387,hilton white playground,[X112],pid,hilton white playground
2388,dunbar playground,[X185],pid,dunbar playground
2389,van cortlandt's tail,[X150L],pid,van cortlandt's tail
2390,hines park,[X026],pid,hines park
2391,estella diggs park,[X243],pid,estella diggs park
2392,triangle,[X052],pid,babi yar triangle
2393,o'neill triangle,[X053],pid,o'neill triangle
2394,hackett park,[X110A],pid,hackett park
2395,rita ley triangle,[X096],pid,rita ley triangle
2396,park,[X056],pid,brooklyn civic center parks
2397,park,[X056],pid,park strip
2398,gouverneur playground,[X222],pid,gouverneur playground
2399,the pearly gates,[X170],pid,the pearly gates
2400,elmjack mall,[Q040],pid,elmjack mall
2401,newtown playground,[Q041],pid,newtown playground
2402,rafferty triangle,[Q036A],pid,rafferty triangle
2403,mckenna triangle,[Q032],pid,mckenna triangle
2404,sabba park,[Q034],pid,sabba park
2405,junction playground,[Q122],pid,junction playground
2406,laurelton playground,[Q108],pid,laurelton playground
2407,mentone playground,[Q096C],pid,mentone playground
2408,william f moore park,[Q029],pid,william f moore park
2409,gordon triangle,[Q018],pid,gordon triangle
2410,bowne park,[Q006],pid,bowne park
2411,bowne park,[Q006],pid,recreation center - bowne park
2412,john golden park,[Q012B],pid,john golden park
2413,pat williams playground,[Q133],pid,pat williams playground
2414,francis lewis park,[Q126],pid,francis lewis park
2415,rockaway community park,[Q371],pid,rockaway park
2416,rockaway community park,[Q371],pid,rockaway community park
2417,admiral park,[Q338],pid,admiral park
2418,lost battalion hall recreation center,[Q401],pid,lost battalion hall
2419,lost battalion hall recreation center,[Q401],pid,recreation center - lost battalion hall
2420,harold schneiderman playground,[Q408],pid,harold schneiderman playground - ps 232
2421,william simmons community garden club,[Q121A],pid,william simmons community garden club
2422,detective keith l williams park,[Q121],pid,liberty park
2423,detective keith l williams park,[Q121],pid,detective keith l. williams park
2424,detective keith l williams park,[Q121],pid,recreation center - detective keith williams (liberty park)
2425,travers park,[Q303],pid,travers park
2426,andrews grove,[Q045],pid,andrews grove
2427,st. michael's park,[Q174],pid,st. michael's park
2428,corona mac park,[Q473],pid,corona mac park
2429,college point fields,[Q476],pid,college point fields
2430,corona health sanctuary,[Q483],pid,corona health sanctuary
2431,long island mews,[Q434],pid,long island mews
2432,private william gray park,[Q439],pid,private william gray park
2433,brinkerhoff mall,[Q447],pid,brinkerhoff mall
2434,castlewood playground,[Q327],pid,castlewood playground - ps 186
2435,castlewood playground,[Q327],pid,castlewood playground - ps 186
2436,conch playground,[Q394],pid,conch playground - ps 105
2437,bulova park,[Q366],pid,bulova park
2438,hammel playground,[Q367],pid,hammel playground
2439,louis pasteur park,[Q369],pid,louis pasteur park
2440,freedom square playground,[Q370],pid,freedom square
2441,ditmars park,[Q385],pid,ditmars park
2442,ditmars park,[Q385],pid,ditmars park
2443,sherry dog run,[Q341C],pid,sherry dog run
2444,crosson green,[Q341E],pid,crosson green
2445,winfield plaza,[Q341F],pid,winfield plaza
2446,electric playground,[Q342],pid,electric  playground
2447,redfern playground,[Q345],pid,redfern playground
2448,peters field,[Q351],pid,peters field
2449,hillside park,[Q352],pid,hillside park - jhs 172
2450,hillside park,[Q352],pid,hillside park - jhs 172
2451,strippoli square,[Q355],pid,strippoli square
2452,real good park,[Q357B],pid,real good park
2453,real good park,[Q357B],pid,lie playground - real good park
2454,mafera park,[Q305],pid,mafera park
2455,mafera park,[Q305],pid,joseph f mafera park
2456,the painter's playground,[Q306],pid,the painter's playground
2457,delphin h. greene playground,[Q307],pid,delphin h. greene playground
2458,gladys warren triangle,[Q325],pid,gladys warren triangle
2459,maurice a fitzgerald playground,[Q337],pid,maurice park
2460,maurice a fitzgerald playground,[Q337],pid,maurice a fitzgerald playground
2461,cambria playground,[Q339],pid,cabbell park and cambria playground
2462,torsney playground,[Q340],pid,lou lodati playground
2463,hoover - manton playgrounds,[Q220G],pid,hoover - manton playgrounds
2464,glenwood landing,[Q222],pid,glenwood landing
2465,fresh meadows park,[Q223],pid,fresh meadows park
2466,paul raimonda playground,[Q298],pid,paul raimonda playground
2467,lt. frank mcconnell park,[Q217],pid,lt. frank mcconnell park
2468,ehrenreich-austin playground,[Q304],pid,ehrenreich-austin st playground
2469,ehrenreich-austin playground,[Q304],pid,ehrenreich austin playground
2470,lawrence triangle,[Q209],pid,lawrence triangle
2471,nautilus playground,[Q210],pid,nautilus playground - brooklyn
2472,nautilus playground,[Q210],pid,nautilus playground - queens
2473,maple playground,[Q211],pid,maple playground
2474,whitey ford field,[Q215],pid,hellgate field
2475,whitey ford field,[Q215],pid,hellgate field
2476,jackson mill green,[Q186],pid,jackson mill green
2477,big bush park,[Q205A],pid,big bush park
2478,nathan weidenbaum park,[Q205B],pid,nathan weidenbaum park
2479,nathan weidenbaum park,[Q205B],pid,nathan weidenbaum - little bush park
2480,eight oaks triangle,[Q206],pid,eight oaks triangle
2481,litchhult square,[Q208],pid,litchhult square
2482,marconi park,[Q127],pid,marconi park
2483,detective william t. gunn park,[Q358],pid,detective william t. gunn park
2484,breininger park,[Q134],pid,breininger park
2485,playground 115,[Q136],pid,playground 115
2486,grand slope,[Q151],pid,grand slope
2487,veterans plaza,[Q080],pid,veterans plaza
2488,tepper triangle,[Q084B],pid,tepper triangle
2489,harvey park,[Q089B],pid,harvey park
2490,frederick b. judge playground,[Q119],pid,frederick b. judge playground
2491,harvard playground,[Q120],pid,harvard playground
2492,astoria health playground,[Q123],pid,astoria health playground
2493,myrtle avenue clemens triangle,[Q124],pid,myrtle avenue clemens triangle
2494,chappetto square,[Q066H],pid,chappetto square
2495,pigeon paradise,[Q067],pid,pigeon paradise
2496,hart playground,[Q067A],pid,hart playground
2497,short triangle,[Q072],pid,short triangle
2498,ralph demarco park,[Q004A],pid,ralph demarco park
2499,benninger playground,[Q038],pid,benniger playground
2500,poppenhusen park,[Q042],pid,poppenhusen park
2501,veteran's square,[Q055],pid,veteran's square
2502,sohncke square,[Q057],pid,sohncke square
2503,nine heroes plaza,[Q060],pid,nine heroes plaza
2504,steinmann triangle,[Q061],pid,steinmann triangle
2505,park of the americas,[Q026],pid,park of the americas
2506,beach channel park,[Q028],pid,beach channel park
2507,tribute park,[Q028A],pid,tribute park
2508,poppenhusen playground,[Q011],pid,poppenhusen playground
2509,veterans grove,[Q013],pid,veterans grove
2510,rufus king park,[Q023],pid,rufus king park
2511,major mark park,[Q025],pid,major mark park
2512,east elmhurst playground,[Q373],pid,east elmhurst playground - ps 127
2513,vito locascio field,[Q095],pid,loring field
2514,vito locascio field,[Q095],pid,loring field
2515,rocket park,[Q414],pid,rocket park
2516,fresh meadows playground,[Q314],pid,fresh meadows playground - ps 173
2517,willow lake playground,[Q348],pid,willow lake playground - ps 197
2518,alameda malls,[Q262],pid,alameda malls
2519,vernon mall,[Q435],pid,vernon mall
2520,american triangle,[Q173],pid,american triangle
2521,annadale playground,[Q319],pid,annandale playground - ps 175
2522,sixteen oaks grove,[Q284],pid,sixteen oaks grove
2523,challenge playground,[Q346],pid,challenge playground - ps 187
2524,south gate mall,[Q277],pid,south gate mall
2525,hart playground,[Q419],pid,hart playground
2526,turtle playground,[Q357G],pid,turtle playground
2527,louis armstrong playground,[Q415],pid,louis armstrong playground - ps 143
2528,murray hill playground,[Q437],pid,murray hill playground - ps 22
2529,middle village veterans triangle,[Q383],pid,middle village veterans triangle
2530,van alst playground,[Q321],pid,van alst playground
2531,russell sage playground,[Q335],pid,russell sage playground - jhs 190
2532,arverne playground,[Q313],pid,arverne playground
2533,bland playground,[Q326],pid,bland playground
2534,cardozo playground,[Q382],pid,cardozo playground
2535,spargo  park,[Q341D],pid,spargo  park
2536,the olde towne of flushing burial ground,[Q017],pid,the olde towne of flushing burial ground
2537,mclaughlin playground,[Q021B],pid,cunningham park - mclaughlin playground
2538,mclaughlin playground,[Q021B],pid,cunningham park - mclaughlin playground
2539,sunrise playground,[Q430],pid,sunrise playground - ps 195
2540,sunrise playground,[Q430],pid,sunrise playground - ps 195
2541,elmhurst park,[Q492],pid,elmhurst park
2542,almeda playground,[Q443],pid,almeda playground - ps 42
2543,hollis playground,[Q405],pid,hollis playground - jhs 192
2544,telephone playground,[Q349],pid,telephone playground - ps 205
2545,captain dermody triangle,[Q316],pid,captain dermody triangle
2546,tall oak playground,[Q317],pid,tall oak playground - ps 46
